movieId,imdbId,tmdbId
6757,284034,24488.0
6758,289176,278813.0
6759,286594,20321.0
6760,310154,36791.0
6761,373389,61401.0
6762,334754,17614.0
6763,266489,7288.0
6764,327850,10159.0
6765,328589,10934.0
6766,204933,287816.0
6767,300069,54243.0
6768,309820,5653.0
6769,330602,321.0
6770,314412,20.0
6771,362511,18113.0
6772,318202,5168.0
6773,286244,9662.0
6774,86541,837.0
6775,284262,20303.0
6776,282674,19666.0
6777,55031,821.0
6778,100470,41834.0
6779,78199,37672.0
6780,103882,1358.0
6781,71688,2200.0
6782,97728,11475.0
6783,31885,776.0
6784,75244,40440.0
6785,47472,16563.0
6786,89424,11703.0
6787,74119,891.0
6788,109129,83714.0
6789,115561,12531.0
6790,267287,10881.0
6791,92603,11832.0
6792,120125,51300.0
6793,103786,11806.0
6794,106375,10438.0
6795,90735,36349.0
6796,101507,650.0
6797,101516,10337.0
6798,74256,8446.0
6799,101524,42570.0
6800,90859,9874.0
6801,255067,11477.0
6802,104006,37753.0
6803,87909,29161.0
6804,88967,21627.0
6805,112750,9501.0
6806,251433,49291.0
6807,85959,4543.0
6808,65207,11046.0
6809,88272,11707.0
6810,102945,7442.0
6811,110759,14425.0
6812,100514,6723.0
6813,59221,13343.0
6814,87062,16969.0
6815,89346,11338.0
6816,94138,13339.0
6817,100928,28761.0
6818,91251,25237.0
6819,102749,41780.0
6820,210070,9871.0
6821,79576,33258.0
6822,106350,71940.0
6823,105691,26850.0
6824,105291,70709.0
6825,62190,36855.0
6826,63591,20238.0
6827,110169,33783.0
6828,88318,163549.0
6829,104376,47898.0
6830,45205,19171.0
6831,215516,48345.0
6832,102768,11364.0
6833,163745,38135.0
6834,108569,55950.0
6835,82000,39916.0
6836,53593,31634.0
6837,31593,43739.0
6838,177068,45203.0
6839,311941,14874.0
6840,67217,32082.0
6841,101371,25269.0
6842,68732,29449.0
6843,83906,37943.0
6844,110722,33633.0
6845,99242,86763.0
6846,94169,78146.0
6847,108320,88641.0
6848,76271,30315.0
6849,66344,13765.0
6850,104695,12772.0
6851,104321,47866.0
6852,61809,18900.0
6853,92717,73265.0
6854,58962,17744.0
6855,216578,62124.0
6856,35575,3087.0
6857,107692,14282.0
6858,56291,11502.0
6859,33532,29451.0
6860,102460,21219.0
6861,284478,116094.0
6862,313443,2116.0
6863,332379,1584.0
6864,380275,28236.0
6865,314039,40945.0
6866,336910,19555.0
6867,340377,2056.0
6868,335563,4997.0
6869,340468,8439.0
6870,327056,322.0
6871,326900,21765.0
6872,317676,11059.0
6873,138524,11775.0
6874,266697,24.0
6875,342300,54973.0
6876,322289,10930.0
6877,339071,21059.0
6878,287364,49475.0
6879,313542,11329.0
6880,324216,9373.0
6881,311648,1550.0
6882,339579,5493.0
6883,325055,28200.0
6884,312549,10629.0
6885,199626,10944.0
6886,294357,9839.0
6887,316465,13920.0
6888,306047,4256.0
6889,328880,10009.0
6890,363589,1807.0
6891,251110,33343.0
6892,314676,30141.0
6893,64505,10536.0
6894,87464,14157.0
6895,338290,67809.0
6896,90015,42044.0
6897,219374,37922.0
6898,313670,1376.0
6899,92532,31397.0
6900,75765,50374.0
6901,102432,96171.0
6902,165832,20312.0
6903,74802,59809.0
6905,105480,135890.0
6906,90151,64945.0
6907,110044,2348.0
6908,50197,44591.0
6909,325655,10389.0
6910,71276,18979.0
6911,38661,31206.0
6912,34409,28658.0
6913,71519,3117.0
6914,119935,20684.0
6915,99250,27450.0
6916,56211,26643.0
6917,95916,62327.0
6918,48956,897.0
6919,67204,42522.0
6920,65531,11657.0
6921,75902,224.0
6923,35318,27117.0
6924,36348,50553.0
6925,36349,44383.0
6926,49777,78331.0
6927,308383,10922.0
6928,322023,43708.0
6929,261652,240177.0
6930,368745,51707.0
6931,339607,30349.0
6932,323944,13537.0
6933,271809,28446.0
6934,242653,605.0
6935,363510,33222.0
6936,319343,10719.0
6937,265803,266741.0
6938,379713,23995.0
6939,155722,1277.0
6940,337961,1836.0
6941,380473,292974.0
6942,314331,508.0
6943,330247,197563.0
6944,101862,11846.0
6945,373175,50314.0
6946,318155,10715.0
6947,311113,8619.0
6948,343121,21525.0
6949,321442,14892.0
6950,338188,12146.0
6951,312528,10588.0
6952,348836,4970.0
6953,315733,470.0
6954,338135,11042.0
6955,169624,
6956,333764,44708.0
6957,307987,10147.0
6958,338094,10756.0
6959,300556,9562.0
6960,97839,36068.0
6961,104237,11012.0
6962,334029,279714.0
6963,293088,30068.0
6964,88987,40913.0
6965,312848,158413.0
6966,99365,9556.0
6967,37635,13581.0
6968,109575,1702.0
6969,85426,19184.0
6970,50307,24203.0
6971,101829,9065.0
6972,118125,44479.0
6973,104265,4823.0
6974,99615,10168.0
6975,119167,10234.0
6976,69341,38939.0
6977,102526,10952.0
6978,102943,14022.0
6979,86567,860.0
6980,56255,41521.0
6981,48452,48035.0
6982,43686,5000.0
6983,36969,22744.0
6984,27075,17831.0
6985,19254,780.0
6986,16641,31510.0
6987,10323,234.0
6988,9968,899.0
6989,85615,8289.0
6990,79240,11583.0
6991,87365,11002.0
6992,109951,6472.0
6993,91167,5143.0
6994,102004,11384.0
6995,65832,5227.0
6996,102034,8010.0
6997,104427,10410.0
6998,107148,47095.0
6999,104452,10407.0
7000,102070,9292.0
7001,77745,11850.0
7002,100151,48745.0
7003,102181,2297.0
7004,99938,951.0
7005,102216,10804.0
7006,104627,5765.0
7007,102266,9319.0
7008,70849,1643.0
7009,104756,2007.0
7010,101316,10995.0
7011,91495,8047.0
7012,100201,2612.0
7013,48424,3112.0
7014,107711,10413.0
7015,102598,2611.0
7016,93692,1825.0
7017,105104,10538.0
7018,100404,11092.0
7019,93793,18410.0
7020,102721,14904.0
7021,102729,19065.0
7022,266308,3176.0
7023,107156,9261.0
7024,73650,5336.0
7025,102443,23908.0
7026,94072,14671.0
7027,90022,11509.0
7028,100449,10729.0
7029,76590,29437.0
7030,105211,20763.0
7031,107927,2047.0
7032,100485,14249.0
7033,93936,10021.0
7034,150662,11634.0
7035,88194,14746.0
7036,90142,11824.0
7037,103030,8222.0
7038,210358,20067.0
7039,105585,12395.0
7040,90180,9846.0
7041,111477,23719.0
7042,90563,11986.0
7043,56663,1626.0
7044,100935,483.0
7045,100944,10166.0
7046,94332,6069.0
7047,90350,11018.0
7048,119807,11676.0
7049,24025,28293.0
7050,27630,28292.0
7051,59903,3681.0
7052,27948,43875.0
7053,26942,31798.0
7054,41594,43436.0
7055,28333,20325.0
7056,22286,17687.0
7057,26714,19075.0
7058,39566,41465.0
7059,37120,17641.0
7060,70239,12545.0
7061,31210,27972.0
7062,55798,898.0
7063,68182,2000.0
7064,38348,648.0
7065,4972,618.0
7066,107358,44162.0
7067,59229,19120.0
7068,54632,4024.0
7069,67372,11316.0
7070,40724,3089.0
7071,72417,29845.0
7072,31971,995.0
7073,58586,1594.0
7074,15163,32318.0
7075,49096,11839.0
7076,62765,916.0
7077,11841,31509.0
7078,30287,1976.0
7079,31455,31685.0
7080,24034,3062.0
7081,24166,34456.0
7082,56575,12708.0
7083,90110,42045.0
7084,69097,11610.0
7085,58571,4939.0
7086,30637,25016.0
7087,87892,15927.0
7088,53146,40423.0
7089,71129,7857.0
7090,299977,79.0
7091,23027,13912.0
7092,26071,70881.0
7093,71524,987.0
7094,238627,65869.0
7095,76327,37749.0
7096,307385,30140.0
7097,240149,33302.0
7098,42949,46932.0
7099,87544,81.0
7100,104027,70423.0
7101,101745,11821.0
7102,92925,10023.0
7103,100087,51036.0
7104,78723,11519.0
7105,193854,72087.0
7106,74972,42238.0
7107,77578,15659.0
7108,108656,18857.0
7109,114086,33517.0
7110,140384,27425.0
7111,66319,38953.0
7112,61328,74544.0
7113,101529,41785.0
7114,59043,42740.0
7115,73582,20126.0
7116,46911,827.0
7117,107387,11811.0
7118,93207,20043.0
7119,99316,16814.0
7120,326820,4368.0
7121,41090,25431.0
7122,60908,17685.0
7123,102511,2742.0
7124,214730,22010.0
7125,156096,51145.0
7126,74749,32040.0
7127,102818,48129.0
7128,28358,3596.0
7129,98153,120637.0
7130,59084,24134.0
7131,53320,18904.0
7132,26778,37719.0
7133,85935,47364.0
7134,87280,9063.0
7135,54389,1818.0
7136,62695,255.0
7137,318374,10744.0
7138,315850,83505.0
7139,298845,10511.0
7140,354696,180399.0
7141,342804,22289.0
7142,322589,10028.0
7143,325710,616.0
7144,329094,288953.0
7145,348862,
7146,343172,96393.0
7147,319061,587.0
7148,337592,21542.0
7149,337741,6964.0
7150,338466,1792.0
7151,335119,3635.0
7152,340376,41488.0
7153,167260,122.0
7154,304415,11820.0
7155,337909,8696.0
7156,317910,12698.0
7157,317640,19187.0
7158,315983,11093.0
7159,304857,47952.0
7160,340855,504.0
7161,349205,11007.0
7162,159365,2289.0
7163,338337,9620.0
7164,316396,10601.0
7165,335013,52036.0
7166,318850,42418.0
7167,304229,13433.0
7168,287963,35712.0
7169,360139,14844.0
7170,332712,26710.0
7171,364930,37088.0
7172,346094,31026.0
7173,343135,5966.0
7174,350194,24034.0
7175,329691,10718.0
7176,371280,40427.0
7177,368913,14757.0
7178,71577,11034.0
7179,104181,25095.0
7180,53133,26983.0
7181,59712,30080.0
7182,60636,52867.0
7183,66449,42599.0
7184,61089,65012.0
7185,93828,44801.0
7186,101625,27465.0
7187,92646,83726.0
7188,94819,24782.0
7189,109376,31395.0
7190,65911,131313.0
7191,103827,34151.0
7192,107750,15797.0
7193,98987,9548.0
7194,51429,1937.0
7195,43503,26712.0
7196,42727,1882.0
7197,73796,70627.0
7198,93737,17258.0
7199,323633,34681.0
7200,47956,118910.0
7201,310924,6277.0
7202,222812,11429.0
7203,162958,47072.0
7204,61758,33642.0
7205,73906,14815.0
7206,50706,427.0
7207,54469,43049.0
7208,33553,3022.0
7209,46487,778.0
7210,38762,3088.0
7211,43915,23152.0
7212,41498,23567.0
7213,61581,102057.0
7214,50599,52367.0
7215,37382,22584.0
7216,33717,27725.0
7217,39302,16227.0
7218,36244,980.0
7219,33149,16933.0
7220,87718,42094.0
7221,22268,26884.0
7222,28346,37833.0
7223,42369,18995.0
7224,40185,43759.0
7225,76578,5205.0
7226,292610,2017.0
7227,61122,38606.0
7228,104009,14239.0
7229,107594,55448.0
7230,60980,21779.0
7231,63800,71189.0
7232,84058,67794.0
7233,91513,73515.0
7234,47528,405.0
7235,296042,9696.0
7236,72730,4917.0
7237,74777,37774.0
7238,52080,5055.0
7239,64639,40140.0
7240,89420,42040.0
7241,50585,29933.0
7242,97028,35888.0
7243,6864,3059.0
7244,54673,22727.0
7245,54393,28586.0
7246,49922,56157.0
7247,62803,11708.0
7248,290879,27329.0
7249,67589,42514.0
7250,66193,20444.0
7251,105810,17736.0
7252,56580,114046.0
7253,18033,82283.0
7254,289879,1954.0
7255,335559,13476.0
7256,379557,11194.0
7257,315824,12634.0
7258,314498,13505.0
7259,365957,14114.0
7260,345551,15708.0
7261,337579,21301.0
7262,337917,20483.0
7263,349825,14292.0
7264,234940,44539.0
7265,309987,1278.0
7266,307109,18841.0
7267,108560,25925.0
7268,100065,32035.0
7269,101998,74395.0
7270,111218,19361.0
7271,91310,81824.0
7272,69332,21968.0
7273,76543,29493.0
7274,73282,29473.0
7275,72351,29464.0
7276,129136,37900.0
7277,106185,91390.0
7278,166158,33557.0
7279,73901,7008.0
7280,68284,30566.0
7281,70656,42466.0
7282,245943,76176.0
7283,88213,18446.0
7284,105636,22004.0
7285,328538,11023.0
7286,105411,47802.0
7287,75161,92298.0
7288,13140,35227.0
7289,70694,29852.0
7290,39825,23001.0
7291,110867,51049.0
7292,86955,11221.0
7293,343660,1824.0
7294,361925,16784.0
7295,233230,44674.0
7296,293146,292090.0
7297,323872,11083.0
7298,304391,54045.0
7299,329388,337.0
7300,67927,11951.0
7301,42619,43376.0
7302,15400,28963.0
7303,52738,2576.0
7304,74121,22561.0
7305,90738,19345.0
7306,221344,14430.0
7307,89153,12775.0
7308,89421,9838.0
7309,16654,50075.0
7310,91828,2099.0
7311,31385,42852.0
7312,60420,40454.0
7313,99575,6470.0
7314,301777,20032.0
7315,312329,8842.0
7316,361467,11132.0
7317,356150,9352.0
7318,335345,615.0
7319,331953,11217.0
7320,338096,10677.0
7321,315297,13572.0
7322,349079,30735.0
7323,301357,338.0
7324,317648,2023.0
7325,335438,9384.0
7326,258816,25935.0
7327,60827,797.0
7328,64793,42602.0
7329,56671,60792.0
7330,41967,70113.0
7331,76686,47474.0
7332,50397,56188.0
7333,35753,29084.0
7334,74554,1723.0
7335,46187,25955.0
7336,64118,41876.0
7337,270197,62190.0
7338,49674,43323.0
7339,82964,67022.0
7340,89393,24548.0
7341,60232,31602.0
7342,95454,57744.0
7343,210389,37044.0
7344,56704,42989.0
7345,358349,17047.0
7346,265208,10591.0
7347,363988,1586.0
7348,360009,11169.0
7349,317842,49689.0
7350,371683,266687.0
7351,303348,66660.0
7352,329767,156.0
7353,109447,2778.0
7354,107473,10433.0
7355,118172,47168.0
7356,82810,58995.0
7357,50839,43236.0
7358,318049,142168.0
7359,94288,40752.0
7360,363547,924.0
7361,338013,38.0
7362,364045,11081.0
7363,355683,4377.0
7364,332658,16941.0
7365,351461,1720.0
7366,300051,9541.0
7367,335245,5516.0
7368,354766,20304.0
7369,331632,11024.0
7370,305583,53734.0
7371,276919,553.0
7372,277941,10544.0
7373,167190,1487.0
7374,299172,13700.0
7375,337697,11137.0
7376,351977,11358.0
7377,301976,13573.0
7378,359517,19084.0
7379,318974,10733.0
7380,327679,14442.0
7381,327247,2122.0
7382,326977,25300.0
7383,323939,14576.0
7384,336264,13432.0
7385,315110,26636.0
7386,49833,6844.0
7387,77402,923.0
7388,69824,2587.0
7389,60782,3591.0
7390,307351,28026.0
7391,74923,26176.0
7392,62708,41857.0
7393,90036,78364.0
7394,59797,10338.0
7395,42327,33839.0
7396,70644,133919.0
7397,58930,95548.0
7398,44410,50549.0
7399,66130,38978.0
7400,96921,92331.0
7401,104783,111883.0
7402,74540,42245.0
7403,97371,68347.0
7404,92569,89488.0
7405,45094,34082.0
7406,31322,22999.0
7407,41098,20278.0
7408,44762,18698.0
7409,82516,47201.0
7410,86058,12239.0
7411,93582,4365.0
7412,77304,86182.0
7413,342508,45862.0
7414,79219,65066.0
7415,76301,42228.0
7416,73766,16561.0
7417,104550,54655.0
7418,259182,70779.0
7419,88680,10843.0
7420,58725,2098.0
7422,70061,65332.0
7423,179218,34303.0
7437,345074,15673.0
7438,378194,393.0
7439,330793,7220.0
7440,380615,33823.0
7441,358590,163676.0
7442,289635,237.0
7443,308488,126117.0
7444,337563,10096.0
7445,328107,9509.0
7446,398872,19016.0
7447,333847,60645.0
7448,326856,10710.0
7449,335121,11058.0
7450,323033,11141.0
7451,377092,10625.0
7452,277895,54807.0
7453,363282,11025.0
7454,338526,7131.0
7455,339419,26899.0
7456,296915,30125.0
7457,349169,16428.0
7458,332452,652.0
7459,293007,8440.0
7460,379217,883.0
7461,329111,38018.0
7471,109529,96461.0
7474,65488,34377.0
7475,330802,20375.0
7477,160184,10375.0
7478,94089,42015.0
7479,36515,68440.0
7480,86510,12503.0
7481,89092,11864.0
7482,70034,9461.0
7483,114651,57811.0
7484,65780,132.0
7485,53134,28276.0
7486,118845,18329.0
7487,99762,17993.0
7488,99121,37447.0
7489,100557,4339.0
7490,85370,42108.0
7491,60736,18513.0
7492,77914,26517.0
7493,51077,28285.0
7502,185906,191903.0
7505,108906,22137.0
7521,188055,5247.0
7523,99409,31676.0
7528,140447,49622.0
7537,51561,238952.0
7541,214388,10035.0
7560,58083,502.0
7561,98061,41965.0
7562,118996,10347.0
7563,251052,1373.0
7564,58279,30959.0
7565,45609,43341.0
7566,88650,20561.0
7567,282410,13055.0
7568,253016,
7569,62512,667.0
7570,86034,700.0
7571,45564,21594.0
7572,243664,26976.0
7573,86006,36670.0
7574,113725,18872.0
7577,73822,44864.0
7578,31647,31993.0
7579,32943,43818.0
7580,49474,28290.0
7581,41386,24650.0
7582,36230,55086.0
7583,34890,43525.0
7584,35567,20640.0
7585,48673,50363.0
7586,76734,633.0
7587,62229,5511.0
7613,103251,41003.0
7614,48445,13936.0
7615,89015,294.0
7616,86984,11507.0
7617,73636,17538.0
7618,103939,10435.0
7619,56241,1162.0
7620,102467,34328.0
7621,211718,47108.0
7622,166707,47140.0
7623,180303,40930.0
7624,105327,14684.0
7625,138467,58467.0
7626,103016,10261.0
7627,119434,163869.0
7636,105217,13937.0
7637,116650,25355.0
7638,33436,29601.0
7639,160574,66115.0
7644,166169,118617.0
7645,99857,23981.0
7646,259153,14980.0
7647,105017,26670.0
7648,144688,44047.0
7649,120711,10940.0
7650,63285,31965.0
7657,275773,5842.0
7669,112130,164721.0
7675,36696,19463.0
7697,50861,24012.0
7698,78966,988.0
7699,126627,125103.0
7700,46268,204.0
7701,100050,9356.0
7702,37536,32430.0
7703,76941,42231.0
7704,90927,16113.0
7705,45012,33575.0
7706,20640,13913.0
7707,102011,17956.0
7708,61391,18209.0
7713,34587,25508.0
7714,61439,18978.0
7716,87635,27171.0
7719,56943,29486.0
7720,73012,12310.0
7723,79227,42205.0
7724,94033,27786.0
7725,110725,9624.0
7726,169639,95514.0
7727,87951,37296.0
7728,38854,25736.0
7730,107529,25389.0
7738,155713,44807.0
7739,164221,5248.0
7742,94713,52794.0
7743,89114,9872.0
7745,107617,19552.0
7748,59592,2786.0
7749,62480,8075.0
7750,112654,94771.0
7751,33105,50271.0
7752,177215,38274.0
7753,207805,26133.0
7754,108630,68981.0
7756,29850,10235.0
7757,57197,11533.0
7758,119828,2817.0
7759,86022,1394.0
7761,58458,1719.0
7762,80297,140207.0
7763,120522,781.0
7764,79082,13553.0
7765,100347,183252.0
7766,50613,3777.0
7767,346336,11659.0
7768,104377,24065.0
7769,284880,39907.0
7770,100813,26612.0
7771,57831,10604.0
7772,39066,44098.0
7773,288439,16876.0
7774,64708,37437.0
7775,223384,141003.0
7778,258967,14782.0
7781,96321,77780.0
7782,108171,9545.0
7783,166287,53117.0
7784,107009,41651.0
7785,259072,29270.0
7786,187859,28030.0
7787,48729,16514.0
7789,328802,1926.0
7790,80461,31112.0
7791,99850,11060.0
7792,71970,17365.0
7802,80120,11474.0
7808,64645,63888.0
7809,162625,49320.0
7810,146455,10916.0
7811,146247,10921.0
7812,121804,10941.0
7813,77532,42204.0
7814,66549,33157.0
7815,92117,24798.0
7816,226225,277073.0
7817,70948,4923.0
7818,54279,36741.0
7820,53976,11656.0
7821,53935,16284.0
7822,46085,25009.0
7823,206681,91226.0
7824,232611,171229.0
7825,114846,45926.0
7826,39808,40092.0
7827,284978,10133.0
7828,49652,82838.0
7831,31047,14589.0
7832,37365,14594.0
7833,34172,14590.0
7834,27260,14588.0
7835,39853,14595.0
7836,66580,9459.0
7837,94596,465.0
7838,71663,86600.0
7839,33852,20644.0
7840,31398,24965.0
7841,287839,192936.0
7842,142032,876.0
7843,258760,1583.0
7844,106936,17653.0
7845,114720,11069.0
7846,259685,10829.0
7847,89789,19425.0
7850,24083,108055.0
7872,97424,86959.0
7878,94048,9698.0
7879,300274,57946.0
7880,295743,45044.0
7881,23694,26860.0
7882,60841,29049.0
7883,36027,27130.0
7884,102035,8468.0
7885,66518,31952.0
7886,65580,39043.0
7887,68364,54396.0
7888,61791,22682.0
7889,70518,11577.0
7890,51849,42402.0
7891,58700,21159.0
7892,73756,40810.0
7893,73623,40812.0
7894,67140,336.0
7895,71249,11942.0
7896,56412,36206.0
7897,65446,23330.0
7898,68786,5927.0
7899,72913,49636.0
7900,65738,3075.0
7901,57128,30137.0
7912,192023,5521.0
7913,57078,27636.0
7914,17668,222.0
7915,170544,10686.0
7916,52847,43096.0
7917,63808,42688.0
7918,102116,25598.0
7919,40979,25858.0
7920,75936,14262.0
7921,72869,38701.0
7922,68341,33357.0
7923,76637,21948.0
7924,41699,30368.0
7925,51808,1059.0
7926,57565,12493.0
7928,87193,42090.0
7930,105121,13122.0
7931,104954,55730.0
7932,235327,14273.0
7933,38777,26940.0
7934,86637,11030.0
7935,74147,29454.0
7936,63611,26372.0
7937,57611,11506.0
7938,57358,29455.0
7939,55499,11602.0
7940,51365,29453.0
7941,48641,11700.0
7942,46345,47735.0
7943,38669,14638.0
7944,58404,14703.0
7945,55998,35806.0
7946,62185,3547.0
7947,88322,41089.0
7948,80140,42179.0
7949,73918,28415.0
7950,118705,107499.0
7951,100260,20481.0
7952,75651,5481.0
7953,71275,5482.0
7954,69048,5485.0
7958,65481,31581.0
7959,62395,22694.0
7976,209077,7090.0
7979,64689,42632.0
7980,75784,5902.0
7981,338564,10775.0
7982,365376,4552.0
7983,87003,12762.0
7984,91083,14510.0
7985,129634,101363.0
7986,102800,15618.0
7987,92906,24341.0
7988,120199,10690.0
7989,95756,40028.0
7990,79813,26326.0
7991,72856,13282.0
7992,71338,27658.0
7993,52655,22642.0
7994,56368,29235.0
7995,61189,42725.0
8003,38343,24111.0
8004,59792,17921.0
8007,105191,22627.0
8008,46807,18283.0
8009,51911,33731.0
8010,105159,13823.0
8011,343168,14108.0
8012,199683,4291.0
8013,282593,20718.0
8014,374546,113.0
8015,64806,28476.0
8016,68638,5916.0
8017,66730,26234.0
8019,308379,12205.0
8024,108327,27804.0
8025,124207,46187.0
8033,60522,3001.0
8035,117658,39434.0
8037,116015,105130.0
8038,13372,166472.0
8039,65051,11574.0
8040,103872,32450.0
8041,105103,62383.0
8042,70379,203.0
8043,107247,38749.0
8044,23042,29740.0
8045,93137,10652.0
8055,122143,34288.0
8056,60490,26268.0
8057,56541,33632.0
8062,285728,25853.0
8063,102631,68430.0
8068,55910,43001.0
8069,77360,42201.0
8070,304126,316.0
8092,99612,3072.0
8093,192657,10355.0
8094,47849,14554.0
8095,157913,87677.0
8117,180748,250.0
8118,99399,19086.0
8119,90888,15392.0
8120,101252,43267.0
8121,366532,41277.0
8122,88925,108059.0
8123,93913,42013.0
8124,104697,54715.0
8125,18455,631.0
8126,57495,25504.0
8127,280674,23855.0
8128,92593,1786.0
8129,181810,51182.0
8130,189553,45042.0
8131,243508,210937.0
8132,104346,16219.0
8133,328844,15824.0
8134,353014,14258.0
8136,49363,48385.0
8137,54462,27545.0
8138,53611,22718.0
8139,71408,39844.0
8140,45659,16914.0
8141,56504,43011.0
8142,221111,11315.0
8143,48308,35987.0
8147,62794,29146.0
8148,86489,36751.0
8149,54642,28758.0
8153,49456,29592.0
8154,53779,439.0
8157,193253,823.0
8158,102820,20289.0
8167,26174,16905.0
8168,87622,11417.0
8169,92494,11548.0
8183,85478,38291.0
8187,43880,41204.0
8188,47445,20532.0
8189,54494,2546.0
8190,57840,42791.0
8191,64030,22522.0
8194,48973,40478.0
8195,53619,5165.0
8196,65466,5722.0
8197,52893,5544.0
8198,54371,19128.0
8199,46478,14696.0
8201,101373,51515.0
8202,44487,56167.0
8203,60481,4781.0
8206,24368,32652.0
8207,69947,4909.0
8208,38873,56135.0
8220,28478,27115.0
8221,111666,38348.0
8222,69050,35280.0
8224,188404,21375.0
8225,100258,19185.0
8227,31252,73194.0
8228,22111,28257.0
8232,32617,20643.0
8235,14429,22596.0
8236,49949,36786.0
8237,37449,28916.0
8238,67350,27459.0
8239,55601,4497.0
8240,108366,33560.0
8241,119630,25224.0
8252,61209,42728.0
8253,79833,15371.0
8254,106307,11044.0
8255,295362,39983.0
8256,24481,31526.0
8257,41163,31623.0
8258,212879,27601.0
8259,77696,16214.0
8260,122082,5071.0
8261,75612,41662.0
8262,27700,95015.0
8263,41944,33738.0
8264,73076,17346.0
8265,68615,18274.0
8266,87957,13763.0
8267,63218,67217.0
8268,107843,10498.0
8269,100604,24731.0
8270,100112,11796.0
8272,65593,31675.0
8273,104545,4507.0
8275,17765,34847.0
8290,73396,32303.0
8291,61075,4879.0
8292,43614,24774.0
8293,105706,41779.0
8294,49815,61048.0
8295,23238,1994.0
8302,21890,42814.0
8327,330229,870.0
8329,43041,96255.0
8330,54152,25495.0
8331,33874,26319.0
8332,67805,45938.0
8334,68421,15573.0
8335,29192,41059.0
8336,35019,39871.0
8337,46816,10178.0
8338,39192,16391.0
8339,55884,42997.0
8340,79116,10734.0
8341,40662,10949.0
8359,83090,258236.0
8360,298148,809.0
8361,319262,435.0
8362,350028,4599.0
8363,367085,12657.0
8364,367790,28219.0
8365,323298,59210.0
8366,332375,13193.0
8367,324197,24190.0
8368,304141,673.0
8369,297284,16617.0
8370,363226,246.0
8371,296572,2789.0
8372,356634,8920.0
8373,327162,9890.0
8374,363235,26886.0
8375,391225,26254.0
8376,374900,8193.0
8377,103976,47821.0
8378,101746,26142.0
8379,85461,42122.0
8380,106877,65137.0
8381,34746,27017.0
8382,93175,35151.0
8383,314431,21544.0
8384,30386,43846.0
8385,55100,40894.0
8387,110857,11546.0
8388,64893,59427.0
8391,77235,18387.0
8392,89160,71125.0
8393,87337,34748.0
8394,146879,132725.0
8395,70291,26331.0
8397,105150,41774.0
8398,63642,52959.0
8399,45317,24004.0
8400,94331,46976.0
8401,31022,17481.0
8402,99166,52560.0
8403,49301,42658.0
8404,31448,27118.0
8405,63759,18333.0
8407,66090,42345.0
8410,47542,18398.0
8411,120423,54800.0
8420,39725,20849.0
8421,168080,57544.0
8422,34946,53779.0
8423,18051,16661.0
8424,20827,80708.0
8425,100129,76516.0
8426,93871,33441.0
8427,78766,47819.0
8444,92752,21793.0
8446,41841,18712.0
8447,47577,831.0
8448,85354,10484.0
8450,27300,37658.0
8451,47885,26516.0
8452,77942,110598.0
8453,139388,44388.0
8454,170259,10573.0
8455,119561,113290.0
8456,65889,26451.0
8457,98528,111605.0
8458,39040,54568.0
8459,41452,28571.0
8460,38116,27686.0
8461,36777,123665.0
8462,46963,43336.0
8463,40495,62000.0
8464,390521,9372.0
8465,33774,41495.0
8469,37135,52362.0
8477,56119,662.0
8478,95037,41799.0
8480,18054,49633.0
8481,32851,43805.0
8482,37988,16559.0
8483,61420,44695.0
8484,53114,31217.0
8485,196069,8341.0
8486,31067,36488.0
8487,54188,19414.0
8488,70689,60595.0
8491,42041,15794.0
8492,44008,13188.0
8493,100133,12651.0
8494,59037,886.0
8495,204137,9791.0
8496,67549,27554.0
8499,78111,26973.0
8500,71565,38582.0
8501,91209,9542.0
8502,44030,17820.0
8503,44760,26175.0
8504,115738,31146.0
8505,120408,20506.0
8506,289944,37696.0
8507,22913,136.0
8511,8133,47653.0
8512,75222,10970.0
8516,38733,28162.0
8518,20641,42812.0
8519,71198,28159.0
8520,104073,20676.0
8521,22835,3019.0
8522,32828,29353.0
8524,47086,17761.0
8525,61135,20277.0
8526,327437,10204.0
8527,319531,3515.0
8528,364725,9472.0
8529,362227,594.0
8530,377752,8981.0
8531,381707,12153.0
8532,348593,1944.0
8533,332280,11036.0
8534,338512,1997.0
8535,352277,15237.0
8536,331525,
8537,297753,11572.0
8540,37522,19096.0
8541,96953,72096.0
8542,28772,11939.0
8543,43547,47555.0
8544,69031,24236.0
8545,220343,80218.0
8571,64100,26520.0
8572,26641,43897.0
8573,366943,29456.0
8574,272045,21386.0
8575,243135,24908.0
8576,339230,9256.0
8577,342213,25783.0
8578,339840,8991.0
8579,86251,44691.0
8580,99851,23378.0
8581,168122,3293.0
8582,104810,36947.0
8583,37604,54028.0
8584,37865,17645.0
8585,110944,10448.0
8586,35272,57684.0
8587,230512,61487.0
8588,250468,14365.0
8589,98437,29383.0
8591,87910,10606.0
8592,57681,42988.0
8593,104573,16136.0
8594,165086,58669.0
8595,61678,42407.0
8596,78163,6081.0
8597,282552,12577.0
8598,281924,36561.0
8599,299854,49814.0
8600,29870,13696.0
8601,24803,44494.0
8602,53270,15484.0
8603,97095,36672.0
8604,152930,2330.0
8605,295721,2334.0
8606,52100,64204.0
8607,388473,13398.0
8608,64106,2912.0
8609,14341,701.0
